product_url,club_name,product_name,sizes_available,colors_available,age_group,category_tier_1,category_tier_2,category_tier_3,gender,price,category_breadcrumb,Unnamed: 13,original_price,discount_percentage,description,technical_details,material,brand,in_stock,image_urls,scrape_timestamp,price_category,Unnamed: 23
https://locademia.racingclub.com.ar/tienda/hogar/mates/azucarera-racing-club-rosa,Racing Club,Azucarera Racing Club Rosa,unico,rosa,adulto,accessories,hogar,azucarera,,7000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:42:06,Budget (< $10k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/kit-pampera,Racing Club,Kit Pampera,unico,negro,familia,accessories,mates & termos,pampera,,41000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:55,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-cilindro-algarrobo,Racing Club,Mate Cilindro Algarrobo,unico,marrón,familia,accessories,mates & termos,mate,unisex,53000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:50,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-el-primer-grande-algarrobo,Racing Club,Mate El Primer Grande Algarrobo,unico,marrón,familia,accessories,mates & termos,mate,unisex,53000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:47,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-imperial-el-primer-grande-caja-caja,Racing Club,Mate Imperial El Primer Grande + Caja,unico,negro,familia,accessories,mates & termos,mate,unisex,89000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:22,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-la-acade-abierto,Racing Club,"Mate ""La Acade"" Abierto",unico,blanco,familia,accessories,mates & termos,mate,unisex,204000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:19,Luxury (> $100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-metalico-escudo-negro,Racing Club,"Mate Metalico ""Escudo"" Negro",unico,negro,familia,accessories,mates & termos,mate,unisex,17800.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:40:56,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-metalico-rc,Racing Club,Mate Metalico Rc,unico,negro,familia,accessories,mates & termos,mate,unisex,24000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:29,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-pampa-emblematico-xl,Racing Club,Mate Pampa Emblematico Xl,unico,negro,familia,accessories,mates & termos,mate,unisex,47000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:15,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-pampa-emblematico-xl-relieve,Racing Club,Mate Pampa Emblematico Xl Relieve,unico,negro,familia,accessories,mates & termos,mate,unisex,50300.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:08,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-pampa-imperial-xl-campeon-recopa,Racing Club,Mate Pampa Imperial Xl Campeon Recopa,unico,azul claro,familia,accessories,mates & termos,mate,unisex,49500.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:35,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-pampa-imperial-xl-con-bombilla,Racing Club,Mate Pampa Imperial Xl Con Bombilla,unico,azul claro,familia,accessories,mates & termos,mate,unisex,47600.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:42:02,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/mate-pampa-la-acade-xl,Racing Club,"Mate Pampa ""La Acade"" Xl",unico,azul claro,familia,accessories,mates & termos,mate,unisex,50300.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:12,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/termo-acero-escudo-lumilagro,Racing Club,"Termo Acero ""Escudo"" Lumilagro",unico,blanco,familia,accessories,mates & termos,termo,unisex,85000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:42:14,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/termo-acero-estadio-lumilagro,Racing Club,"Termo Acero ""Estadio"" Lumilagro",unico,blanco,familia,accessories,mates & termos,termo,unisex,85000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:42:10,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/termo-acero-media-manija,Racing Club,Termo Acero Media Manija,unico,plata,familia,accessories,mates & termos,termo,unisex,46000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:39,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/termo-el-primer-grande,Racing Club,Termo El Primer Grande,unico,azul claro,familia,accessories,mates & termos,termo,unisex,60000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:43,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/hogar/mates/termo-escudo-el-primer-grande,Racing Club,Termo Escudo El Primer Grande,unico,negro,familia,accessories,escudo & artículos del club,termo,unisex,24600.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:41:26,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/ajuar-bebe-x3,Racing Club,Ajuar Bebe X3,unico,azul claro,bebe,moda,enterito de bebe,trousseau,bebe,51000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:10,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/babucha-escudo-bebe,Racing Club,Babucha Escudo Bebe,"1-3M, 3-6M, 6-9M, 18-24M",negro,bebe,accessories,shorts & pantalones,babouche,juventud,28000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:21,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/babucha-rc-bebe,Racing Club,Babucha Rc Bebe,"6-9M, 9-12M",azul marino,bebe,moda,shorts & pantalones,babouche,bebe,28000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:25,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/babucha-rc-circulos-bebe,Racing Club,Babucha Rc Circulos Bebe,"3-6M, 6-9M",azul marino,bebe,moda,shorts & pantalones,pantalones,bebe,25000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:55,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/body-bebe-escudo-racing,Racing Club,Body Bebe Escudo Racing,"15-18M, 3-6M, 1-3M, 9-12M",rosa,bebe,moda,camiseta,enterito de bebe,bebe,16000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:10:21,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/body-bebe-escudos-racing,Racing Club,"Body Bebe Escudos ""Racing""","1A, 15-18M",blanco/azul claro,bebe,moda,camiseta,enterito de bebe,bebe,14000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:10:14,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/body-bebe-racing-7353363,Racing Club,Body Bebe Racing,9-12M,blanco,bebe,moda,camiseta,enterito de bebe,bebe,12000.0,,,30000.0,60.0,,,,Under Armour,TRUE,,2026-03-06 23:09:47,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/body-racing-desde-que-naci,Racing Club,Body Racing Desde Que Naci,2A,blanco,bebe,moda,camiseta,enterito de bebe,bebe,14000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:59,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/body-racing-rayas,Racing Club,Body Racing Rayas,"9, 12, 2A, 18",rosa,bebe,moda,camiseta,enterito de bebe,bebe,20000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:10:32,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/bombacha-escudos-kids,Racing Club,Bombacha Escudos Kids,"2, 4, 6, 8, 10, 12, 14",azul,bebe,moda,trajes de baño,shorts,juventud,9600.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:36,Budget (< $10k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/buzo-de-bebe-de-racing-desde-que-naci,Racing Club,"Buzo De Bebe ""De Racing Desde Que Naci""","2, 9, 12, 18",rosa,bebe,moda,buzos & hoodies,buzo,bebe,12000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:10:28,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/campera-con-capucha-bebe,Racing Club,Campera Con Capucha Bebe,"1-3M, 3-6M, 6-9M",azul marino,bebe,moda,camperas & chaquetas,campera,bebe,76000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:10:17,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/campera-rc-1903-premium-bebe,Racing Club,Campera Rc 1903 Premium Bebe,"3-6M, 6-9M, 9-12M, 15-18M, 18-24M",azul claro,bebe,moda,camperas & chaquetas,campera,juventud,69000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:29,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/conjunto-bebe-la-academia,Racing Club,"Conjunto Bebe ""La Academia""","9-12M, 1-3M, 3-6M, 6-9M",azul claro,bebe,moda,conjunto,,bebe,17500.0,,,35000.0,50.0,,,,Under Armour,TRUE,,2026-03-06 23:09:51,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/conjunto-de-verano-el-primer-grande,Racing Club,Conjunto De Verano El Primer Grande,"1-3M, 3-6M, 6-9M, 9-12M, 15-18M",azul/gris,bebe,moda,conjunto,,hombre,30875.0,,,47500.0,35.0,,,,Under Armour,TRUE,,2026-03-06 22:07:25,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/conjunto-racing-club-estrella-bebe,Racing Club,Conjunto Racing Club Estrella Bebe,"3-6M, 6-9M, 9-12M, 15-18M, 18-24M",azul marino/azul claro,bebe,moda,conjunto,,juventud,77000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:33,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/enterito-manga-larga-bebe,Racing Club,Enterito Manga Larga Bebe,6-9M,azul marino,bebe,moda,camiseta,enterito de bebe,bebe,26000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:10:06,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/panalero-el-primer-grande,Racing Club,Pañalero El Primer Grande,"6-9M, 1-3M, 3-6M",azul marino,bebe,accessories,moda,pañalero,bebe,19500.0,,,32500.0,40.0,,,,Under Armour,TRUE,,2026-03-06 22:07:27,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/remera-bebe-escudo-simbolos,Racing Club,Remera Bebe Escudo Simbolos,"03, 06, 09, 12, 18, 2A, 04, 3-6M",rosa,bebe,moda,camiseta,camiseta,bebe,15000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:10:10,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/remera-el-primer-grande-bebe,Racing Club,"Remera ""El Primer Grande"" Bebe","1-3M, 3-6M, 6-9M, 9-12M, 18-24 months",blanco,bebe,moda,camiseta,camiseta,juventud,22000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:14,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/remera-polo-bebe,Racing Club,Remera Polo Bebe,"1-3M, 3-6M, 6-9M, 9-12M, 18-24 months",gris,bebe,moda,camiseta,camiseta,juventud,29000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:44,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/remera-racing-club-bebe,Racing Club,Remera Racing Club Bebe,"1-3M, 3-6M, 6-9M, 9-12M",rosa,bebe,moda,camiseta,camiseta,juventud,22000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:18,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/remera-racing-escudo-de-bebe,Racing Club,Remera Racing Escudo De Bebe,"6-9M, 2A, 1-3M, 3-6M, 9-12M, 15-18M, 1A",rosa,bebe,moda,camiseta,camiseta,bebe,8000.0,,,16000.0,50.0,,,,Under Armour,TRUE,,2026-03-06 23:10:25,Budget (< $10k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/remera-rc-bebe,Racing Club,Remera Rc Bebe,"1-3M, 3-6M, 6-9M, 9-12M",azul marino,bebe,moda,camiseta,camiseta,bebe,20000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:10:02,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/indumentaria/set-panalero,Racing Club,Set Pañalero,"6-9M, 1-3M, 3-6M",azul,bebe,moda,conjunto,pañalero,bebe,54600.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:09:40,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/bebe/mamaderas/mamadera-grande-de-250ml,Racing Club,Mamadera Grande De 250Ml,unico,claro,bebe,accessories,mamadera,,bebe,5300.0,,,,,,,,Under Armour,TRUE,,2026-03-06 22:07:23,Budget (< $10k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/bermudaspantalones/babucha-deportiva-racing-club,Racing Club,Babucha Deportiva Racing Club,"XS, S",negro,adulto,moda,shorts & pantalones,pantalones,hombre,62000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:36,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/bermudaspantalones/bermuda-con-recortes,Racing Club,Bermuda Con Recortes,"S, M, 2XL, L, XL, 3XL",gris,adulto,moda,shorts & pantalones,shorts,hombre,66300.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:30,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/bermudaspantalones/boxer-elastico-cilindro-escudo,Racing Club,Boxer Elastico Cilindro Escudo,"S, M, 2XL, L, XL, 3XL",azul marino,adulto,moda,shorts & pantalones,boxers,hombre,21500.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:26,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/bermudaspantalones/short-deportivo-con-cierre,Racing Club,Short Deportivo Con Cierre,"S, M, XXL",negro,adulto,entrenamiento,shorts & pantalones,,hombre,59000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:40,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/bermudaspantalones/short-escudo-deportivo-con-cierre,Racing Club,Short Escudo Deportivo Con Cierre,"XS, S",negro,adulto,entrenamiento,shorts & pantalones,shorts,hombre,36000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:33,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/buzo-canguro-combinado-rc,Racing Club,Buzo Canguro Combinado Rc,"S, M, L, XL, 2XL",azul marino,adulto,moda,buzos & hoodies,buzo,hombre,110000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:16,Luxury (> $100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/buzo-canguro-el-primer-grande-des076,Racing Club,"Buzo Canguro ""El Primer Grande""","S, M, L, XL, 2XL",azul,adulto,moda,buzos & hoodies,buzo,hombre,110000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:12,Luxury (> $100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/buzo-cuello-redondo-racing-avellaneda-avellaneda,Racing Club,Buzo Cuello Redondo Racing Avellaneda,"S, M, L, XL, 2XL",blanco,adulto,moda,buzos & hoodies,buzo,hombre,96000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:24,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/buzo-cuello-redondo-rc,Racing Club,Buzo Cuello Redondo Rc,"S, M, L, XL, 2XL",azul claro,adulto,moda,buzos & hoodies,buzo,hombre,96000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:20,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/buzo-cuello-redondo-rc-combinado,Racing Club,Buzo Cuello Redondo Rc Combinado,"S, M, L, XL, 2XL",azul,adulto,moda,buzos & hoodies,buzo,hombre,96000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:09,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/campera-combinada-rc-botones-giorgio-redaelli,Racing Club,Campera Combinada Rc Botones Giorgio Redaelli,"S, M, L, XL, 2XL",azul marino,adulto,moda,camperas & chaquetas,campera,hombre,99000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:27,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/campera-rompeviento-escudo-franja-combinada,Racing Club,Campera Rompeviento Escudo Franja Combinada,"XS, S, M, L, XL, 2XL, 3XL",azul marino,adulto,moda,camperas & chaquetas,rompeviento,hombre,71000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:30,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/sweater-cilindro,Racing Club,Sweater Cilindro,"XS, S, M, L, XL, 2XL",azul marino,adulto,moda,buzos & hoodies,buzo,hombre,120000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:02,Luxury (> $100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/camperasbuzos/sweater-rayado-rc,Racing Club,Sweater Rayado Rc,"XS, M, L, XL, 2XL",azul marino/azul,adulto,moda,buzos & hoodies,buzo,hombre,120000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:21:05,Luxury (> $100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/camisa-de-viaje-rc-giorgio-redaelli,Racing Club,Camisa De Viaje Rc Giorgio Redaelli,"XS, S, 2XL",blanco,adulto,moda,camiseta,camisa,hombre,69900.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:58,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/camisa-escudos-giorgio-redaelli,Racing Club,Camisa Escudos Giorgio Redaelli,"S, M, L, XL",blanco,adulto,moda,camiseta,camisa,hombre,110000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:51,Luxury (> $100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-algodon-bolsillo-rc-giorgio-redaelli,Racing Club,Chomba Algodon Bolsillo Rc Giorgio Redaelli,"S, M, XL, 2XL, L, XS",blanco,adulto,moda,camiseta,chomba,hombre,65000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:17,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-bandera-rc-giorgio-redaelli,Racing Club,Chomba Bandera Rc Giorgio Redaelli,S,blanco/azul claro,adulto,moda,camiseta,chomba,hombre,56500.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:41,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-botones-banderin-giorgio-redaelli,Racing Club,Chomba Botones Banderin Giorgio Redaelli,"S, M, XL, 2XL",blanco,adulto,moda,camiseta,chomba,hombre,65000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:44,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-botones-escudo-1912,Racing Club,Chomba Botones Escudo 1912,"S, M, XL, 2XL, XS, L, 3XL",blanco,adulto,moda,camiseta,chomba,hombre,78000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:06,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-botones-rc,Racing Club,Chomba Botones Rc,"S, M",azul marino,adulto,moda,camiseta,chomba,hombre,78000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:09,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-deportiva-rc-1903,Racing Club,Chomba Deportiva Rc 1903,"S, M, 2XL, L, XL, XS",azul,adulto,moda,camiseta,chomba,hombre,59000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:21,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-escudo-retro-campeon-giorgio-redaelli,Racing Club,Chomba Escudo Retro Campeon Giorgio Redaelli,"S, M",azul marino,adulto,moda,camiseta,chomba,hombre,65700.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:28,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-franja-bicolor-giorgio-redaelli,Racing Club,Chomba Franja Bicolor Giorgio Redaelli,"S, M,  L, XXL",azul marino,adulto,moda,camiseta,chomba,hombre,67000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:47,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/chomba-pique-combinada-giorgio-redaelli,Racing Club,Chomba Pique Combinada Giorgio Redaelli,"S, L",azul marino/azul claro,adulto,moda,camiseta,chomba,hombre,65000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:13,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/musculosa-degrade-rc-racing,Racing Club,"Musculosa Degrade Rc ""Racing""","S, M, XL, 2XL, XS, L, 3XL",azul,adulto,moda,camiseta,musculosa,hombre,63000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:02,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/musculosa-escudo-racing,Racing Club,Musculosa Escudo Racing,"S, XL, 2XL, M, L, 3XL, XS",blanco/azul claro,adulto,moda,camiseta,muscalosa,hombre,42000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:48,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/remera-basica-racing-vertical,Racing Club,"Remera Basica ""Racing"" Vertical","S, XL, 2XL",azul marino,adulto,moda,camiseta,camiseta,hombre,61000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:44,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/remera-deportiva-baseball-67,Racing Club,"Remera Deportiva Baseball ""67""","S, M, XL, 2XL, L, XS, 3XL",blanco,adulto,moda,camiseta,camiseta,hombre,33000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:51,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/remera-deportiva-escudo-racing,Racing Club,Remera Deportiva Escudo Racing,"S, 2XL, XL, M, XS, L, 3XL",negro,adulto,moda,camiseta,camiseta,hombre,33300.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:58,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/remera-racing-avellaneda-1903,Racing Club,Remera Racing Avellaneda 1903,"M, L, XL, 2XL, S, 3XL, 4XL, 5XL",azul,adulto,moda,camiseta,camiseta,hombre,48000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:55,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/remera-rc-algodon,Racing Club,Remera Rc Algodon,"S, 2XL, M, L, XL, XS, 3XL",negro,adulto,moda,camiseta,camiseta,hombre,42000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:19:55,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/hombre/remeraschombas/remera-salida-bolsillo-rc-giorgio-redaelli,Racing Club,Remera Salida Bolsillo Rc Giorgio Redaelli,"S, XXL",azul claro,adulto,moda,camiseta,camiseta,hombre,59200.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:20:24,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/kids/bata-rc-premium-kids,Racing Club,Bata Rc Premium Kids,"8, 10, 12, 14",azul marino,juventud,accessories,baño,bata,juventud,73200.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:24:39,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/kids/bermuda-rustica-kids,Racing Club,Bermuda Rustica Kids,"2, 4, 6, 8, 10, 12",azul,juventud,accessories,shorts & pantalones,shorts,juventud,49500.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:24:43,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/kids/bermudaspantalones/short-racing-nina,Racing Club,"Short ""Racing"" Niña",10,negro,juventud,accessories,shorts & pantalones,shorts,juventud,14700.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:26:08,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/kids/buzo-canguro-escudo-franja-premium-kids,Racing Club,Buzo Canguro Escudo Franja Premium Kids,"4, 6, 8, 10, 12, 14",negro,juventud,moda,buzos & hoodies,buzo,juventud,54000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:24:50,Premium ($50k-$100k),
https://locademia.racingclub.com.ar/tienda/indumentaria/kids/buzo-canguro-escudo-premium-kids,Racing Club,Buzo Canguro Escudo Premium Kids,2008-04-06 00:00:00,azul marino,juventud,moda,buzos & hoodies,buzo,juventud,48600.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:24:53,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/kids/buzo-canguro-racing-club-kids,Racing Club,Buzo Canguro Racing Club Kids,"4, 6, 8, 10, 12",negro,juventud,moda,buzos & hoodies,buzo,juventud,42900.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:24:57,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/kids/buzo-canguro-rc-y-escudo-kids,Racing Club,Buzo Canguro Rc Y Escudo Kids,"4, 6, 8, 10, 12",blanco,juventud,moda,buzos & hoodies,buzo,juventud,41500.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:25:00,Mid ($10k-$50k),
https://locademia.racingclub.com.ar/tienda/indumentaria/kids/buzo-con-capucha-rc-olas-nina,Racing Club,"Buzo Con Capucha Rc ""Olas"" Niña",2010-06-08 00:00:00,azul marino,juventud,moda,buzos & hoodies,buzo,juventud,65000.0,,,,,,,,Under Armour,TRUE,,2026-03-06 23:25:04,Premium ($50k-$100k),
